item_id,name,category,price,short_description,designer,depth,height,width
79302721,BESTÅ,Bookcases & shelving units,920,Storage combination with doors: 120x42x74 cm,IKEA of Sweden/Carl Öjerstam,42,74,120
29239497,NORDLI,Chests of drawers & drawer units,920,Chest of 6 drawers: 120x54 cm,Ola Wihlborg,47,54,120
9239498,NORDLI,Chests of drawers & drawer units,920,Chest of 6 drawers: 120x76 cm,Ola Wihlborg,47,76,120
69276567,NORDLI,Chests of drawers & drawer units,920,Chest of 3 drawers: 120x54 cm,Ola Wihlborg,47,54,120
59157541,ELVARLI,Wardrobes,924,2 sections: 175x51x222-350 cm,Ehlén Johansson,50,No Record,175
29299165,BESTÅ,Bookcases & shelving units,925,TV bench with doors: 180x42x38 cm,IKEA of Sweden,42,38,180
9017831,BILLY / MORLIDEN,Bookcases & shelving units,925,Bookcase: 200x30x106 cm,IKEA of Sweden/Gillis Lundgren,30,106,200
59275101,HAVSTA,Cabinets & cupboards,925,Cabinet with plinth: 81x37x134 cm,IKEA of Sweden,37,134,81
59221189,VANGSTA / TEODORES,Chairs,925,Table and 4 chairs: 120/180 cm,David Wahl/IKEA of Sweden,No Record,No Record,No Record
69261882,TYSSEDAL,Tables & desks,925,Dressing table with mirror: 120x51 cm,Ebba Strandmark,51,144,120
252875,BEKANT,Tables & desks,925,Frame for table top: 140x140 cm,K Malmvall/E Lilja Löwenhielm,No Record,73,140
79281790,BILLY / OXBERG,Cabinets & cupboards,930,Bookcase with panel/glass doors: 120x30x202 cm,Gillis Lundgren,30,202,120
29304020,LINNMON / ALEX,Tables & desks,930,Table: 200x60 cm,IKEA of Sweden/Johanna Asshoff,No Record,73,60
89286513,BEKANT,Cabinets & cupboards,939,Storage unit with smart lock: 41x61 cm,Eva Lilja Löwenhielm/IKEA of Sweden,45,61,41
49286510,BEKANT,Chests of drawers & drawer units,939,Storage unit with smart lock: 41x61 cm,Eva Lilja Löwenhielm/IKEA of Sweden,45,61,41
99020476,BILLY / GNEDBY,Bookcases & shelving units,940,Bookcase: 200x28x202 cm,IKEA of Sweden/Gillis Lundgren,28,202,200
89291388,PLATSA,TV & media furniture,943.5,Media storage combination: 180x42x191 cm,IKEA of Sweden,42,191,180
9282528,BEKANT,Cabinets & cupboards,944,Storage unit on legs: 41x101 cm,Eva Lilja Löwenhielm,45,101,41
39931609,MALM,Beds,945,Bed frame:  high:  w 4 storage boxes: 140x200 cm,IKEA of Sweden/Eva Lilja Löwenhielm,59,No Record,156
50365139,GALANT,Cabinets & cupboards,945,Cabinet with doors: 80x120 cm,Eva Lilja Löwenhielm,45,120,80
99275627,JÄRVFJÄLLET,Chairs,945,Office chair with armrests,Eva Lilja Löwenhielm,68,No Record,68
40466389,GISTAD,Chairs,945,Recliner,IKEA of Sweden,84,96,66
80391325,TYSSEDAL,Chests of drawers & drawer units,945,Chest of 4 drawers: 87x76 cm,Ebba Strandmark,54,76,87
10391324,TYSSEDAL,Chests of drawers & drawer units,945,Chest of 4 drawers: 67x102 cm,Ebba Strandmark,49,102,67
60261037,ARKELSTORP,Tables & desks,945,Desk: 140x70 cm,Ebba Strandmark,70,74,140
70221423,INGATORP,Tables & desks,945,Extendable table: 155/215x87 cm,Carina Bengs,No Record,74,87
90222407,INGATORP,Tables & desks,945,Extendable table: 155/215x87 cm,Carina Bengs,No Record,74,87
39311789,JONAXEL,Bookcases & shelving units,950,Frame/mesh baskts/clths rl/shlv uts: 173x51x207 cm,IKEA of Sweden,51,207,173
39251993,HAVSTEN,Outdoor furniture,950,Add-on unit:  in/outdoor: 83x94x90 cm,Andreas Fredriksson,94,90,83
10348905,KIVIK,Sofas & armchairs,950,Corner section cover,Ola Wihlborg,No Record,No Record,No Record
69325855,KLIMPEN / TORSKLINT,Tables & desks,950,Table: 150x75 cm,Tina Christensen/Jomi Evers,No Record,73,75
19278234,BRIMNES,Cabinets & cupboards,952,Storage combination w glass doors: 160x35x190 cm,K Hagberg/M Hagberg,35,190,160
49248033,NORDLI,Chests of drawers & drawer units,960,Chest of 5 drawers: 120x76 cm,Ola Wihlborg,47,76,120
9307741,GRÖNLID,Sofas & armchairs,960,Cover for 4-seat sofa,Francis Cayouette,164,104,328
29303327,VIMLE,Sofas & armchairs,960,Cover for 3-seat sofa-bed,Ehlén Johansson,No Record,No Record,No Record
29300852,BESTÅ,Cabinets & cupboards,965,Storage combination w glass doors: 60x42x193 cm,Marcus Arvonen/IKEA of Sweden,42,193,60
39300856,BESTÅ,Sideboards: buffets & console tables,965,Storage combination w glass doors: 60x42x193 cm,IKEA of Sweden/Marcus Arvonen,42,193,60
19213582,GLASHOLM / ALEX,Tables & desks,965,Table: 148x73 cm,Johanna Asshoff/Jomi Evers,No Record,71,73
39285988,PAX,Wardrobes,965,Wardrobe: 75x60x236 cm,Ehlén Johansson/IKEA of Sweden,60,236,75
59292643,SJÄLLAND,Outdoor furniture,974,Table+2 chairs w armrests:  outdoor: 71x71x73 cm,David Wahl/IKEA of Sweden,No Record,73,71
59311463,JONAXEL,Bookcases & shelving units,975,Frame/mesh baskets/clothes rails: 148x51x207 cm,IKEA of Sweden,51,207,148
69275110,HAVSTA,Cabinets & cupboards,975,Glass-door cabinet with plinth: 81x37x134 cm,IKEA of Sweden,37,134,81
40423578,VEDBO,Chairs,975,Armchair,Francis Cayouette,65,75,73
9189484,EKET,Bookcases & shelving units,978,Wall-mounted cabinet combination: 105x35x70 cm,IKEA of Sweden/Jon Karlsson,35,70,105
99221026,EKET,Bookcases & shelving units,978,Wall-mounted cabinet combination: 70x35x105 cm,IKEA of Sweden/Jon Karlsson,35,105,70
69306277,LERHAMN,Chairs,979,Table and 4 chairs: 118x74 cm,Nike Karlsson,No Record,75,74
39306250,LERHAMN,Chairs,979,Table and 4 chairs: 118x74 cm,Nike Karlsson,No Record,75,74
9276650,BESTÅ,Cabinets & cupboards,980,TV bench with doors: 120x42x74 cm,IKEA of Sweden,42,74,120
89239499,NORDLI,Chests of drawers & drawer units,980,Chest of 6 drawers: 80x145 cm,Ola Wihlborg,47,145,80
59211760,NORDLI,Chests of drawers & drawer units,980,Chest of 6 drawers: 80x99 cm,Ola Wihlborg,47,99,80
19217518,MASTHOLMEN,Outdoor furniture,984,2-seat conversation set:  outdoor,Nike Karlsson,No Record,No Record,No Record
39180566,STUVA / FÖLJA,Beds,985,Cot with drawers: 60x120 cm,Ebba Strandmark,No Record,86,66
49298594,BESTÅ,Bookcases & shelving units,990,TV bench: 180x42x39 cm,IKEA of Sweden,42,39,180
19297685,JONAXEL,Bookcases & shelving units,990,Frame/mesh baskets/shelving units: 148x51x173 cm,IKEA of Sweden,51,173,148
99248380,IVAR,Bookcases & shelving units,990,3 sections/shelves/cabinet: 259x30x124 cm,IKEA of Sweden,30,124,259
19278210,BRIMNES,TV & media furniture,990,TV storage combination: 258x41x95 cm,K Hagberg/M Hagberg,41,95,258
89188452,BESTÅ,TV & media furniture,990,TV bench: 180x40x38 cm,IKEA of Sweden,40,38,180
368814,NORDVIKEN,Bar furniture,995,Bar table: 140x80 cm,Francis Cayouette,No Record,105,80
340759,EKEDALEN,Bar furniture,995,Bar table: 120x80 cm,Ehlén Johansson,No Record,105,80
50468953,VATTVIKEN,Beds,995,Armchair-bed,"504.689.53 Small and easy-to-place chair-bed which can easily be converted into a single bed.The storage space under the seat has room for bedlinen or other things.Just as nice to look at from all sides – perfect to place in the middle of the room or use as a room divider.The cushion cover is easy to keep clean and fresh, as you can take it off and machine-wash it.Easy to assemble.1 cushion included.",83,86,92
89227731,SLÄKT,Beds,995,Bed frame with underbed and storage: 90x200 cm,Ebba Strandmark/IKEA of Sweden,57,No Record,96
89019572,HEMNES,Beds,995,Bed frame: 90x200 cm,Carina Bengs,No Record,No Record,104
70284203,ASKEBY,Beds,995,Two-seat sofa-bed,"702.842.03 A sofa-bed with small, neat dimensions which is easy to furnish with, even when space is limited.Readily converts into a bed.Fixed cover.",72,72,149
89253169,STUVA / FRITIDS,Beds,995,Cot with drawers: 60x120 cm,Ebba Strandmark,No Record,86,66
10411242,VITVAL,Beds,995,Loft bed frame: 90x200 cm,IKEA of Sweden,No Record,195,135
79267280,STUVA / FRITIDS,Beds,995,Cot with drawers: 60x120 cm,Ebba Strandmark,No Record,86,66
39253176,STUVA / FRITIDS,Beds,995,Cot with drawers: 60x120 cm,Ebba Strandmark,No Record,86,66
49253185,STUVA / FRITIDS,Beds,995,Cot with drawers: 60x120 cm,Ebba Strandmark,No Record,86,66
116595,LIATORP,Bookcases & shelving units,995,Bookcase: 96x214 cm,Carina Bengs,37,214,96
99217755,BILLY / OXBERG,Bookcases & shelving units,995,Bookcase: 80x30x237 cm,Gillis Lundgren/IKEA of Sweden,30,237,80
396416,MILSBO,Cabinets & cupboards,995,Glass-door cabinet: 73x175 cm,Jonas Hultqvist,42,175,73
30360977,IDÅSEN,Cabinets & cupboards,995,High cabinet with drawer and doors: 45x172 cm,Jon Karlsson,47,172,45
70388620,HAVSTA,Cabinets & cupboards,995,Cabinet with plinth: 121x47x89 cm,IKEA of Sweden,47,89,121
20456956,STRANDMON,Chairs,995,Wing chair,IKEA of Sweden,96,101,82
39129342,STOCKSUND,Chairs,995,Bench,Nike Karlsson,49,47,144
80396422,FJÄLLBERGET,Chairs,995,Conference chair,H Preutz/N Karlsson,67,No Record,67
276664,EKENÄS,Chairs,995,Armchair,Ola Wihlborg,78,90,86
19275909,GRÖNLID,Chairs,995,Armchair,IKEA of Sweden,84,90,87
20396420,FJÄLLBERGET,Chairs,995,Conference chair with castors,H Preutz/N Karlsson,71,No Record,71
19830588,POÄNG,Chairs,995,Armchair,Noboru Nakamura,82,100,68
59829125,POÄNG,Chairs,995,Armchair,Noboru Nakamura,82,100,68
30424007,SUNDVIK,Nursery furniture,995,Changing table/chest of drawers,Jon Karlsson,46,No Record,79
79315945,STOCKSUND,Sofas & armchairs,995,Bench,Nike Karlsson,49,47,144
9251777,KLIPPAN,Sofas & armchairs,995,2-seat sofa,IKEA of Sweden,88,66,180
19289548,LIDHULT,Sofas & armchairs,995,1-seat section,Henrik Preutz,97,95,71
70239710,STOCKHOLM,Tables & desks,995,Coffee table: 180x59 cm,Ola Wihlborg,No Record,40,59
40348923,TINGBY,Tables & desks,995,Table: 180x90 cm,Mikael Warnhammar,No Record,74,90
70340765,EKEDALEN,Tables & desks,995,Extendable table: 180/240x90 cm,Ehlén Johansson,No Record,75,90
90340769,EKEDALEN,Tables & desks,995,Extendable table: 180/240x90 cm,Ehlén Johansson,No Record,75,90
80346583,YPPERLIG,Tables & desks,995,Table: 200x90 cm,HAY,No Record,74,90
20340758,EKEDALEN,Tables & desks,995,Extendable table: 180/240x90 cm,Ehlén Johansson,No Record,75,90
393371,TORNVIKEN,Trolleys,995,Kitchen island: 72x52 cm,Ebba Strandmark,52,90,72
20391658,TORNVIKEN,Trolleys,995,Kitchen island: 72x52 cm,Ebba Strandmark,52,90,72
50413526,HEMNES,TV & media furniture,995,TV bench: 148x47x57 cm,Carina Bengs,47,57,148
20415206,HAVSTA,TV & media furniture,995,TV bench with plinth: 160x62x47 cm,IKEA of Sweden,47,62,160
439468,NORDKISA,Wardrobes,995,Open wardrobe with sliding door: 120x186 cm,L Hilland/J Karlsson,47,186,120
49300144,PAX,Wardrobes,995,Wardrobe: 100x35x236 cm,IKEA of Sweden/Ehlén Johansson,35,236,100
39248359,IVAR,Bookcases & shelving units,1000,2 sections/shelves/cabinet: 174x30x179 cm,IKEA of Sweden,30,179,174
69286806,BEKANT,Cabinets & cupboards,1000,Storage unit with smart lock: 41x61 cm,IKEA of Sweden/Eva Lilja Löwenhielm,45,61,41
9320813,SKARSTA,Tables & desks,1000,Desk sit/stand: 120x70 cm,Jon Karlsson,No Record,No Record,70
89286805,BEKANT,Tables & desks,1000,Storage unit with smart lock: 41x61 cm,Eva Lilja Löwenhielm/IKEA of Sweden,45,61,41
59299244,BESTÅ,TV & media furniture,1000,TV bench with doors: 180x42x38 cm,IKEA of Sweden,42,38,180
29286460,EKET,Bookcases & shelving units,1002,Cabinet combination with feet: 280x35x72 cm,IKEA of Sweden/Jon Karlsson,35,72,280
29287676,SJÄLLAND,Outdoor furniture,1010,Table+2 chairs w armrests:  outdoor: 71x71x73 cm,David Wahl/IKEA of Sweden,No Record,73,71
29248538,IVAR,Bookcases & shelving units,1013,3 sections/shelves: 139x50x124-226 cm,IKEA of Sweden,50,No Record,139
79278919,GRÖNLID,Sofas & armchairs,1015,Cover for 3-seat sofa-bed,Francis Cayouette,No Record,No Record,No Record
99248554,IVAR,Bookcases & shelving units,1020,2 sec/storage unit w foldable table: 134x30-104x226 cm,IKEA of Sweden,No Record,226,134
59301483,BESTÅ,Cabinets & cupboards,1020,Storage combination w glass doors: 60x22x202 cm,Marcus Arvonen/Carl Öjerstam/IKEA of Sweden,22,202,60
89248922,LIXHULT,Cabinets & cupboards,1020,Storage combination: 180x163 cm,Jon Karlsson,35,163,180
19105714,NORSBORG,Sofas & armchairs,1020,Cover for 4-seat sofa,Ehlén Johansson,No Record,No Record,No Record
19301927,BESTÅ,TV & media furniture,1020,Storage combination w glass doors: 60x22x202 cm,IKEA of Sweden/Marcus Arvonen/Carl Öjerstam,22,202,60
29255152,GRÖNLID,Sofas & armchairs,1025,Cover for corner sofa:  5-seat,Francis Cayouette,No Record,No Record,No Record
29127777,PAX,Wardrobes,1030,Wardrobe: 100x60x201 cm,Ehlén Johansson/IKEA of Sweden,60,201,100
9303960,BROR,Bookcases & shelving units,1035,Shelving unit: 254x40x110 cm,IKEA of Sweden,40,110,254
69294566,VITTSJÖ,Bookcases & shelving units,1035,TV storage combination: 300x36x175 cm,Johan Kroon,36,175,300
49294548,VITTSJÖ,Bookcases & shelving units,1035,Storage combination: 300x36x175 cm,Johan Kroon,36,175,300
39213576,GLASHOLM / ALEX,Tables & desks,1035,Table: 148x73 cm,Johanna Asshoff/Jomi Evers,No Record,71,73
70424147,BRUSEN,Outdoor furniture,1036,3-seat sofa:  outdoor,Ola Wihlborg,64,75,146
79286820,BEKANT,Cabinets & cupboards,1039,Storage unit with smart lock: 41x101 cm,IKEA of Sweden/Eva Lilja Löwenhielm,45,101,41
79189150,EKET,Bookcases & shelving units,1044,Wall-mounted cabinet combination: 175x35x210 cm,IKEA of Sweden/Jon Karlsson,35,210,175
69282525,BEKANT,Tables & desks,1044,Storage unit on legs: 41x101 cm,Eva Lilja Löwenhielm,45,101,41
69288018,IVAR,Bookcases & shelving units,1045,Shelving unit with shelves/rails: 259x50x179 cm,IKEA of Sweden,50,179,259
89248371,IVAR,Bookcases & shelving units,1045,3 sections/shelves: 219x30x226 cm,IKEA of Sweden,30,226,219
29301762,BESTÅ,Cabinets & cupboards,1045,Storage combination with doors: 120x42x202 cm,IKEA of Sweden,42,202,120
308684,HATTEFJÄLL,Chairs,1045,Office chair,Monika Mulder,68,No Record,68
20293714,TYSSEDAL,Chests of drawers & drawer units,1045,Chest of 6 drawers: 127x81 cm,Ebba Strandmark,49,81,127
89255639,GRÖNLID,Sofas & armchairs,1045,Corner section,Francis Cayouette/Ehlén Johansson,93,104,93
99246588,PAX,Wardrobes,1055,Wardrobe: 100x38x236 cm,IKEA of Sweden/Ehlén Johansson,38,236,100
29276550,NORDLI,Chests of drawers & drawer units,1060,Chest of 5 drawers: 80x122 cm,Ola Wihlborg,47,122,80
99211758,NORDLI,Chests of drawers & drawer units,1060,Chest of 7 drawers: 80x122 cm,Ola Wihlborg,47,122,80
99239502,NORDLI,Chests of drawers & drawer units,1060,Chest of 7 drawers: 80x122 cm,Ola Wihlborg,47,122,80
19211757,NORDLI,Chests of drawers & drawer units,1060,Chest of 6 drawers: 160x54 cm,Ola Wihlborg,47,54,160
39110917,NORSBORG,Sofas & armchairs,1060,Cover for corner sofa:  4-seat,Ehlén Johansson,No Record,No Record,No Record
49025589,PAX,Wardrobes,1060,Wardrobe: 150x60x201 cm,Ehlén Johansson/IKEA of Sweden,60,201,150
19285866,NORDEN / RÅSKOG,Chairs,1067,Table and 2 stools: 89/152 cm,Nike Karlsson,No Record,No Record,No Record
39251931,HAVSTEN,Chairs,1075,Easy chair:  in/outdoor: 83x94x90 cm,Andreas Fredriksson,94,90,83
19129178,EKTORP,Sofas & armchairs,1075,Two-seat sofa,IKEA of Sweden,88,88,179
59256329,GRÖNLID,Sofas & armchairs,1075,Cover for corner sofa:  4-seat,Francis Cayouette,No Record,No Record,No Record
9248006,NORDLI,Chests of drawers & drawer units,1080,Chest of 7 drawers: 80x99 cm,Ola Wihlborg,47,99,80
29205534,BESTÅ,Bookcases & shelving units,1081,Storage combination with doors: 120x40x192 cm,IKEA of Sweden,40,192,120
79205536,BESTÅ,TV & media furniture,1081,Storage combination with doors: 120x40x192 cm,IKEA of Sweden,40,192,120
59287340,BILLY,Bookcases & shelving units,1085,Bookcase w hght ext ut/pnl/glss drs: 80x30x237 cm,Gillis Lundgren/IKEA of Sweden/K Hagberg/M Hagberg,30,237,80
69248560,IVAR,Bookcases & shelving units,1085,2 sec/storage unit w foldable table: 175x30-104x179 cm,IKEA of Sweden,No Record,179,175
89248535,IVAR,Bookcases & shelving units,1085,3 sections/shelves: 259x50x226 cm,IKEA of Sweden,50,226,259
89221475,IKEA PS 2012 / TEODORES,Chairs,1085,Table and 2 chairs,Jon Karlsson/David Wahl,No Record,No Record,No Record
39297255,NORRÅKER / RÖNNINGE,Chairs,1085,Table and 2 chairs: 74x74 cm,J Karlsson/N Karlsson/Maja Ganszyniec,No Record,No Record,74
69297249,NORRÅKER / RÖNNINGE,Chairs,1085,Table and 2 chairs: 74x74 cm,Maja Ganszyniec/J Karlsson/N Karlsson,No Record,No Record,74
29287214,IDÅSEN,Cabinets & cupboards,1090,High cabinet with smart lock: 45x172 cm,Jon Karlsson/IKEA of Sweden,47,172,45
79191266,FJÄLLBO,TV & media furniture,1090,TV storage combination: 250x36x95 cm,Johan Kroon,36,95,250
9188979,BESTÅ,TV & media furniture,1090,TV bench: 180x40x48 cm,Marcus Arvonen/IKEA of Sweden,40,48,180
69304829,MARKERAD,Beds,1092,Day-bed: 80x200 cm,IKEA of Sweden/Virgil Abloh,No Record,No Record,80
228705,BRIMNES,Beds,1095,Day-bed frame with 2 drawers: 80x200 cm,K Hagberg/M Hagberg,53,21,86
257953,GONATT,Beds,1095,Cot: 60x120 cm,J Asshoff/H Brogård,No Record,103,66
50201534,GONATT,Beds,1095,Cot: 60x120 cm,J Asshoff/H Brogård,No Record,103,66
10239280,HEMNES,Chests of drawers & drawer units,1095,Chest of 8 drawers: 160x96 cm,K Hagberg/M Hagberg,50,96,160
10269696,SUNDVIK,Children's furniture,1095,Wardrobe: 80x50x171 cm,Jon Karlsson,50,171,80
90269697,SUNDVIK,Children's furniture,1095,Wardrobe: 80x50x171 cm,Jon Karlsson,50,171,80
59289990,ÄPPLARÖ,Outdoor furniture,1095,Table+4 folding chairs:  outdoor,K Hagberg/M Hagberg,No Record,No Record,No Record
50219044,FREDDE,Tables & desks,1095,Desk: 185x74x146 cm,David Wahl,74,146,No Record
19324815,SKARSTA,Tables & desks,1095,Desk sit/stand: 160x80 cm,Jon Karlsson,No Record,No Record,80
59161487,MELLTORP / JANINGE,Chairs,1099,Table and 4 chairs: 125 cm,Lisa Norinder/John/Jonas/Petrus/Paul/Caroline,No Record,72,75
29151296,SÖDERHAMN,Chairs,1100,Chaise longue,Ola Wihlborg,151,83,93
70397993,GRÖNLID,Sofas & armchairs,1100,1-seat section,Francis Cayouette,94,104,71
39286898,BEKANT,Tables & desks,1100,Storage unit with smart lock: 41x101 cm,IKEA of Sweden/Eva Lilja Löwenhielm,45,101,41
29282532,BEKANT,Cabinets & cupboards,1105,Storage unit on castors: 41x101 cm,Eva Lilja Löwenhielm,45,101,41
69248386,IVAR,Bookcases & shelving units,1110,3 sections/shelves: 259x30x179 cm,IKEA of Sweden,30,179,259
40383737,LOMMARP,Cabinets & cupboards,1116,Cabinet with glass doors: 86x199 cm,Francis Cayouette,49,199,86
19022808,BEKANT,Tables & desks,1120,Desk: 160x80 cm,K Malmvall/E Lilja Löwenhielm,80,No Record,No Record
19286521,EKET,Cabinets & cupboards,1123,Cabinet combination with feet: 70x35x212 cm,IKEA of Sweden/Jon Karlsson,35,212,70
79272696,BROR,Bookcases & shelving units,1125,Shelving unit: 234x55x110 cm,IKEA of Sweden,55,110,234
89157525,ELVARLI,Wardrobes,1128,2 sections: 165x55x126 cm,IKEA of Sweden/Ehlén Johansson,55,126,164
19255845,GRÖNLID,Sofas & armchairs,1135,Cover for 4-seat sofa,Francis Cayouette,No Record,No Record,No Record
9251348,IVAR,Bookcases & shelving units,1137,4 sections/shelves: 179x50x179 cm,IKEA of Sweden,50,179,179
39279280,FYRESDAL,Beds,1139,Day-bed with 2 mattresses: 80x200 cm,K Hagberg/M Hagberg/IKEA of Sweden,No Record,94,88
59291634,KOLBJÖRN,Bookcases & shelving units,1140,Shelving unit with 2 cabinets: 171x37 cm,IKEA of Sweden,37,161,171
39297156,STENSELE / RÖNNINGE,Café furniture,1140,Table and 2 chairs,Maja Ganszyniec,No Record,No Record,No Record
9297129,STENSELE / RÖNNINGE,Café furniture,1140,Table and 2 chairs: 70 cm,Maja Ganszyniec,No Record,No Record,No Record
89256323,GRÖNLID,Sofas & armchairs,1140,Cover for corner sofa:  4-seat,Francis Cayouette,No Record,No Record,No Record
